receipt_id,barcode,item_description,brand_code,item_number,competitive_product,rewards_group,competitor_rewards_group,deleted,quantity_purchased,item_price,target_price,discounted_item_price,price_after_coupon,final_price,partner_item_id,rewards_product_partner_id,points_payer_id,points_earned,needs_fetch_review,needs_fetch_review_reason,points_not_awarded_reason,prevent_target_gap_points,user_flagged_barcode,user_flagged_new_item,user_flagged_price,user_flagged_quantity,user_flagged_description,original_meta_brite_barcode,original_meta_brite_description,original_receipt_item_text,original_meta_brite_quantity_purchased,original_final_price,original_meta_brite_item_price,metabrite_campaign_id,src_file
600208270a720f05f3000088,,TC NCTN GUM 2MG MINT,,,,,,,1.0,26.99,,26.99,,26.99,1201,,,,,,,,,,,,,,,TC NCTN GUM 2MG MINT,,,,,receipts.json
600f39c30a7214ada2000030,,Chicken Breast,,,,,,,2.0,31.96,,31.96,31.96,31.96,1586,,,,,,,,,,,,,,,KOCH CKN B,,,,,receipts.json
600f24970a720f053500002f,,Assorted Mini Muffins,,,,,,,1.0,11.99,,11.99,,11.99,1733,,,,,,,,,,,,,,,AST MINI CL,,,,,receipts.json
5ff5d1cb0a7214ada10005f0,021000024834,,,,True,SARGENTO SLICED NATURAL CHEESE 8OZ OR LARGER,,,1.0,9.99,,,,9.99,5,5e7cf838f221c312e698a628,,,,,,,,,,,,,,,,,,,receipts.json
600260210a720f05f300008f,511111001485,TOSTITOS,TOSTITOS,,False,,,,1.0,3.99,,3.99,3.99,3.99,1200,5332f5fbe4b03c9a25efd0ba,5332f5fbe4b03c9a25efd0ba,,,,Action not allowed for user and CPG,,,,,,,,,TOSTITOS MED SALSA,,,,,receipts.json
600b34ca0a7214ada200000c,,BENUERRYSI,,,,,,,1.0,3.49,,3.49,,3.49,1173,,,,,,,,,,,,,,,BENUERRYSI,,,,,receipts.json
6012e66c0a720f05f800004d,036000320893,HUGGIES SIMPLY CLEAN PREMOISTENED WIPE FRAGRANCE FREE BAG 216 COUNT,,4023,,HUGGIES ONE AND DONE SIMPLY CLEAN BABY WIPES 200 COUNT OR LARGER,,,1.0,21.0,,21.0,,21.0,2,550b2565e4b001d5e9e4146f,550b2565e4b001d5e9e4146f,210.0,,,,,,,,,,,,HUGGIES SIMPLY CLEAN PREMOISTENED WIPE FRAGRANCE FREE BAG 216 COUNT,,,,,receipts.json
601443600a7214ad50000060,,,,,,,,,,,,,,,1,,,,False,,,True,4011,True,20.0,2.0,,,,,,,,,receipts.json
6002590c0a7214ad4c000082,,HYV CLOVER HNY BEAR,,,,,,,1.0,5.99,,5.99,,5.99,1047,,,,,,,,,,,,,,,HYV CLOVER HNY BEAR,,,,,receipts.json
600b2dd60a7214ada200000b,,480 TILLAN OOKYO,,,,,,,1.0,0.75,,0.75,,0.75,1290,,,,,,,,,,,,,,,480 TILLAN OOKYO,,,,,receipts.json
60037b500a7214ad4c000086,041235000687,MRS RNF MDM PCNT SHLF STBL SC JAR 16 FL OZ,,041235000687,,,,,1.0,2.96,,2.96,,2.96,1258,559c2234e4b06aca36af13c6,,,,,,,,,,,,,,MED SALSA,,,,,receipts.json
60037b500a7214ad4c000086,026542084018,CHEESE PIMTO,,026542084018,,,,,1.0,4.08,,4.08,,4.08,1256,,,,,,,,,,,,,,,CHEESE PIMTO,,,,,receipts.json
5ff794940a720f0523000640,4011,ITEM NOT FOUND,,,,,,,3.0,23.0,,,,23.0,1,,,,False,,,True,4011,True,23.0,3.0,,,,,,,,,receipts.json
600edb570a720f053500001d,,KRUSTEAZ MUF,KRUSTEAZ,,,,,,1.0,2.79,,2.79,,2.79,1262,,,,,,,,,,,,,,,KRUSTEAZ MUF,,,,,receipts.json
5ff8c8880a7214adca000008,,12 CLASSIC COMBO J,WINGSTOP,,,,,,1.0,3.09,,3.09,,3.09,1010,,,,,,,,,,,,,,,12 CLASSIC COMBO J,,,,,receipts.json
600a1a8d0a7214ada2000008,,348 KITKATBUNN,,,,,,,1.0,6.74,,6.74,,6.74,1240,,,,,,,,,,,,,,,348 KITKATBUNN,,,,,receipts.json
600370250a720f05f3000090,028400643061,DORITOS TORTILLA CHIP NACHO CHEESE BAG 14.5 OZ,DORITOS,,,DORITOS NACHO CHEESE MULTI SERVE,,,1.0,4.46,,4.46,,4.46,1282,5332f5fbe4b03c9a25efd0ba,5332f5fbe4b03c9a25efd0ba,,,,Action not allowed for user and CPG,,,,,,,,,"DORITOS NACHO CHEESE, 28.5 OZ",,,,DORITOS NACHO CHEESE MULTI SERVE,receipts.json
600f2fc80a720f0535000030,021000658831,Kraft Macaroni & Cheese Dinner - The Cheesiest Original,KRAFT,,True,ANNIE'S HOMEGROWN MULTI-SERVING MAC & CHEESE,,,1.0,1.0,,1.0,,1.0,1933,5332f5f3e4b03c9a25efd0ae,,,False,,,,,,,,,,,KRFT MAC&CHS,,,,KRAFT MACARONI & CHEESE DINNER - BOX,receipts.json
6004a5f20a7214ad4c000088,071007023095,EL MNT MLD BF BN GRN CHL BRT KP FRZN BAG 32 OZ,EL MONTEREY,,,,,,1.0,4.99,,4.99,,4.99,1089,559c2234e4b06aca36af13c6,,,,,,,,,,,,,,EL MONT GREEN CHILI,,,,,receipts.json
600f2fc80a720f0535000030,,MC GRILL MATES,MCCORMICK GRILL MATES,,,,A.1. DRY RUB,,1.0,1.99,,1.99,,1.99,1147,,,,False,,,,,,,,,,,MC GRILL MATES,,,,,receipts.json
60099c3c0a7214ad89000135,,KLCENEX TRUSTED CARE FACIAL TISSUES,,,,,,,2.0,8.72,,8.72,,8.72,1314,,,,,,,,,,,,,,,KLCENEX TRUSTED CARE FACIAL TISSUES,,,,,receipts.json
6009a0b90a7214ada2000001,,KLARBRUNN 12PK 12 FL OZ,,,,,,,4.0,9.32,,9.32,,9.32,1014,,,,,,,,,,,,,,,KLARBRUNN 12PK 12 FL OZ,,,,,receipts.json
600f39c30a7214ada2000030,,COMP BOOK,,,,,,,1.0,0.5,,0.5,0.5,0.5,1284,,,,,,,,,,,,,,,COMP BOOK,,,,,receipts.json
6002590c0a7214ad4c000082,036000391718,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,KLEENEX,,,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",,,1.0,2.59,,2.59,,2.59,1253,550b2565e4b001d5e9e4146f,550b2565e4b001d5e9e4146f,25.9,,,,,,,,,,,,KLEENEX TRUSTED CARE FACIAL TISSUES,,,,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",receipts.json
600eda0c0a7214ada200001e,,GMCEREALCRN,,,,,,,1.0,2.49,,2.49,,2.49,1041,,,,,,,,,,,,,,,GMCEREALCRN,,,,,receipts.json
5ff3710b0a7214ada10005a7,044700033302,"OSCAR MAYER Carving Board Oven Roasted Turkey Breast, 7.5 oz",,,,OSCAR MAYER CARVING BOARD,,,1.0,9.99,800.0,,,9.99,8,559c2234e4b06aca36af13c6,559c2234e4b06aca36af13c6,50.0,,,,,,,,,,,,,,,,,receipts.json
600f2fc80a720f0535000030,311111452382,MARIE CALLENDER'S POT PIE MULTI SERVE,MARIE CALLENDER'S,,False,MARIE CALLENDER'S POT PIE MULTI SERVE,,,1.0,5.99,,5.99,,5.99,1335,5e825d64f221c312e698a62a,5e825d64f221c312e698a62a,,False,,Action not allowed for user and CPG,,,,,,,,,MARIE CALLENDERS,,,,MARIE CALLENDER'S POT PIE MULTI SERVE,receipts.json
600eda0c0a7214ada200001e,,1OZ DFP,,,,,,,1.0,1.24,,1.24,,1.24,1119,,,,,,,,,,,,,,,1OZ DFP,,,,,receipts.json
600b139e0a7214ada200000a,,107 LEGO 30554,,,,,,,1.0,4.97,,4.97,,4.97,1127,,,,,,,,,,,,,,,107 LEGO 30554,,,,,receipts.json
602402750a720f05a800016f,043000048528,,,,True,DUNCAN HINES CAKE MIX,,,1.0,9.99,,,,9.99,4,5e825d64f221c312e698a62a,,,,,,,,,,,,,,,,,,,receipts.json
600eda0c0a7214ada200001e,,MODEL,,,,,,,1.0,14.99,,14.99,,14.99,975,,,,,,,,,,,,,,,MODEL,,,,,receipts.json
600f2fc80a720f0535000030,041129411506,"CLASSICO Pasta Sauce Alfredo Asiago Romano Light, 15 Oz",CLASSICO,,,CLASSICO SAUCE,,,1.0,3.49,,3.49,,3.49,1526,559c2234e4b06aca36af13c6,559c2234e4b06aca36af13c6,17.5,False,,,,,,,,,,,CLASSICO ALFRD ROM,,,,CLASSICO SAUCE,receipts.json
60118c150a720f053500006d,4011,ITEM NOT FOUND,,,,,,,4.0,25.0,,,,25.0,1,,,,False,,,True,4011,True,25.0,4.0,,,,,,,,,receipts.json
6002590c0a7214ad4c000082,511111001485,TOSTITOS,TOSTITOS,,False,,,,1.0,3.99,,3.99,,3.99,1199,5332f5fbe4b03c9a25efd0ba,5332f5fbe4b03c9a25efd0ba,,,,Action not allowed for user and CPG,,,,,,,,,TOSTITOS MED SALSA,,,,,receipts.json
600f2fc80a720f0535000030,,SKITTLES WLD,SKITTLES,,,,,,1.0,2.24,,2.24,,2.24,1901,,,,False,,,,,,,,,,,SKITTLES WLD,,,,,receipts.json
600b2dd60a7214ada200000b,,PPPS P CRN OPGNR 1,POWER CRUNCH,,,,,,1.0,4.06,,4.06,,4.06,1074,,,,,,,,,,,,,,,PPPS P CRN OPGNR 1,,,,,receipts.json
600b2dd60a7214ada200000b,,16 POMPOLVOIL,,,,,,,1.0,7.19,,7.19,,7.19,1054,,,,,,,,,,,,,,,16 POMPOLVOIL,,,,,receipts.json
602538920a720f05a8000216,4011,ITEM NOT FOUND,,,,,,,5.0,20.0,,,,20.0,1,,,,False,,,True,4011,True,20.0,5.0,,,,,,,,,receipts.json
600f2fc80a720f0535000030,053800123004,LNDS CA SLCD NO STFN BLCK OLV TUB 5.5 OZ,LINDSAY,,,,,,2.0,5.16,,5.16,,5.16,1149,559c2234e4b06aca36af13c6,,,False,,,,,,,,,,,LINDSAY OL,,,,,receipts.json
600887560a720f05fa000098,4011,ITEM NOT FOUND,,,,,,,1.0,1.0,,,,1.0,1,,,,,,,,,,,,,,,,,,,,receipts.json
600f485e0a720f053500003b,044700073933,LUNCHABLES Breakfast Cinnamon Roll Dippers Lunch Combination 3.15 OZ Tray,,,,LUNCHABLES LUNCH COMBINATIONS - TRAY,,,1.0,9.99,800.0,,,9.99,2,559c2234e4b06aca36af13c6,559c2234e4b06aca36af13c6,50.0,,,,,,,,,,,,,,,,,receipts.json
600b34ca0a7214ada200000c,,NUTELLA &,,,,,,,1.0,6.67,,6.67,,6.67,1135,,,,,,,,,,,,,,,NUTELLA &,,,,,receipts.json
600b39f60a720f053500000e,,HVRSLD DRSG36 FZ,,,,,,,1.0,7.49,,7.49,,7.49,1100,,,,,,,,,,,,,,,HVRSLD DRSG36 FZ,,,,,receipts.json
600f24970a720f053500002f,,ART/CRFT SUP,,,,,,,1.0,4.79,,4.79,,4.79,1673,,,,,,,,,,,,,,,ART/CRFT SUP,,,,,receipts.json
60099c3c0a7214ad89000135,,KNORR CREAMY CHICKEN,,,,,,,9.0,17.55,,17.55,,17.55,1124,,,,,,,,,,,,,,,KNORR CREAMY CHICKEN,,,,,receipts.json
600206000a720f05f3000087,,Green Bell Peppers,,,,,,,1.0,0.77,,0.77,,0.77,1158,,,,,,,,,,,,,,,GREEN BELL PEPPERS,,,,,receipts.json
600260210a720f05f300008f,036000391718,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,KLEENEX,,,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",,,2.0,7.3,,7.3,7.3,7.3,1789,550b2565e4b001d5e9e4146f,550b2565e4b001d5e9e4146f,73.0,,,,,,,,,,,,KLEENEX TRUSTED CARE FACIAL TISSUES,,,,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",receipts.json
600082b40a720f05f3000058,,Stuffed Cabbage,,,,,,,1.0,1.0,,1.0,,1.0,1019,,,,,,,,,,,,,,,STU&F,,,,,receipts.json
5ff36c750a7214ada100058f,029000079236,PLANTERSe Cashew Halves & Pieces - 46 oz.,,,,PLANTERS CASHEWS,,,1.0,9.99,800.0,,,9.99,2,559c2234e4b06aca36af13c6,559c2234e4b06aca36af13c6,50.0,,,,,,,,,,,,,,,,,receipts.json
600996ac0a720f05fa000134,,KLARBRUNN 12PK 12 FL OZ,,,,,,,6.0,13.14,,13.14,,13.14,1117,,,,,,,,,,,,,,,KLARBRUNN 12PK 12 FL OZ,,,,,receipts.json
60020d2a0a720f05f300008a,,BAREFOOT PINOT NOIR,,,,,,,1.0,19.99,,19.99,,19.99,1108,,,,,,,,,,,,,,,BAREFOOT PINOT NOIR,,,,,receipts.json
60023e8f0a720f05f300008b,815473013279,Borden 2% Reduced Fat Milk,BORDEN,,,,,,2.0,8.58,,8.58,,8.58,1247,,,,,,,,,,,,,,,"BORDEN 2% MILK, 1/2 GAL",,,,,receipts.json
600f0cc70a720f053500002c,,PC PCKT WALLET,,,,,,,1.0,1.8,,1.8,,1.8,1166,,,,,,,,,,,,,,,PC PCKT WALLET,,,,,receipts.json
6002590c0a7214ad4c000082,,HYV KETTLE PUB MUSTA,,,,,,,1.0,1.67,,1.67,,1.67,1145,,,,,,,,,,,,,,,HYV KETTLE PUB MUSTA,,,,,receipts.json
601aaf580a7214ad280001ca,043000080443,,,,True,SWISS MISS CAFÉ,,,1.0,5.0,,,,5.0,4,5e825d64f221c312e698a62a,,,,,,,,,,,,,,,,,,,receipts.json
60074b7d0a720f05fa000037,021000007363,,,,True,SARGENTO RICOTTA CHEESE,,,1.0,9.99,,,,9.99,6,5e7cf838f221c312e698a628,,,,,,,,,,,,,,,,,,,receipts.json
60088a100a7214ad890000bd,,Blueberries,,,,,,,1.0,2.99,,2.99,,2.99,1113,,,,,,,,,,,,,,,BLUEBERRIES,,,,,receipts.json
600f39c30a7214ada2000030,077661120460,LTHS ITLN HRB FLK FRZ DRD SSNN JAR 0.49 OZ,LITEHOUSE,,,,A.1. DRY RUB,,1.0,3.99,,3.99,3.99,3.99,1612,559c2234e4b06aca36af13c6,,,,,,,,,,,,,,LITEHOUSE ITALIAN,,,,,receipts.json
600996ac0a720f05fa000134,012000809941,REGULAR PEPSI SODA COLA CAN 12 CT 144 OZ,PEPSI,,,PEPSI 12 OZ 12 PACK,,,4.0,4.64,,4.64,,4.64,1343,5332f5fbe4b03c9a25efd0ba,5332f5fbe4b03c9a25efd0ba,,,,Action not allowed for user and CPG,,,,,,,,,"PEPSI COLA, 12 OZ.CAN",,,,PEPSI 12 OZ 12 PACK,receipts.json
600373700a720f05f3000091,076840100354,BEN & JERRYS FROZEN CHUNKY MONKEY ICE CREAM REGULAR 16 OZ - 0076840100351,BEN AND JERRYS,,,BEN AND JERRYS ICE CREAM,,,3.0,12.69,,12.69,,12.69,1022,5332f5f6e4b03c9a25efd0b4,5332f5f6e4b03c9a25efd0b4,126.9,,,,,,,,,,,,BEN & JERRY' S CHUNKY MONKEY PINT,,,,BEN AND JERRYS ICE CREAM,receipts.json
60025cb80a720f05f300008d,,TC NCTN GUM 2MG MINT,,,,,,,1.0,26.99,,26.99,26.99,26.99,1243,,,,,,,,,,,,,,,TC NCTN GUM 2MG MINT,,,,,receipts.json
600f0cc70a720f053500002c,,STO BABY SPR,SIMPLE TRUTH ORGANIC,,,,,,1.0,5.99,,5.99,,5.99,1184,,,,,,,,,,,,,,,STO BABY SPR,,,,,receipts.json
600af82f0a720f053500000a,,LLOZDFP,,,,,,,1.0,1.24,,1.24,,1.24,1064,,,,,,,,,,,,,,,LLOZDFP,,,,,receipts.json
600f2fc80a720f0535000030,,PC IMPULSE,,,,,,,1.0,1.0,,1.0,,1.0,1240,,,,False,,,,,,,,,,,PC IMPULSE,,,,,receipts.json
600a1e270a720f0535000009,,140 CVVEESE SAUCE,,,,,,,1.0,2.34,,2.34,,2.34,1141,,,,,,,,,,,,,,,140 CVVEESE SAUCE,,,,,receipts.json
600af82f0a720f053500000a,,PLAYDOH,,,,,,,1.0,0.56,,0.56,,0.56,1093,,,,,,,,,,,,,,,PLAYDOH,,,,,receipts.json
600b39f60a720f053500000e,,FOLGERS COFFEE,FOLGERS,,True,,MAXWELL HOUSE GROUND COFFEE,,1.0,9.99,,9.99,,9.99,1054,559c2234e4b06aca36af13c6,,,,,,,,,,,,,,FOLGERS COFFEE,,,,,receipts.json
600edb570a720f053500001d,,EINDT-BUNNIE,,,,,,,1.0,3.37,,3.37,,3.37,1208,,,,,,,,,,,,,,,EINDT-BUNNIE,,,,,receipts.json
600b139e0a7214ada200000a,,118 PLAYDOH,,,,,,,1.0,0.56,,0.56,,0.56,1160,,,,,,,,,,,,,,,118 PLAYDOH,,,,,receipts.json
60049d9d0a720f05f3000094,,HYV KETTLE SS&VINEGA,HY-VEE,,,,,,1.0,2.39,,2.39,,2.39,1327,,,,,,,,,,,,,,,HYV KETTLE SS&VINEGA,,,,,receipts.json
5ff5d1f20a720f05230005db,021000051113,,,,True,SARGENTO GRATED PARMESAN CHEESE,,,1.0,4.55,,,,4.55,1,5e7cf838f221c312e698a628,,,,,,,,,,,,,,,,,,,receipts.json
5ff5d1f20a720f05230005db,021000051113,,,,True,SARGENTO GRATED PARMESAN CHEESE,,,1.0,4.55,,,,4.55,2,5e7cf838f221c312e698a628,,,,,,,,,,,,,,,,,,,receipts.json
600f39c30a7214ada2000030,,GRANURO FETTUCCINE,,,,,,,1.0,0.19,,0.19,0.19,0.19,1434,,,,,,,,,,,,,,,GRANURO FETTUCCINE,,,,,receipts.json
600f0cc70a720f053500002c,,NNCE,,,,,,,1.0,3.97,,3.97,,3.97,1140,,,,,,,,,,,,,,,NNCE,,,,,receipts.json
600f2fc80a720f0535000030,076840580750,Ben & Jerry's Chunky Monkey Non-Dairy Frozen Dessert 16 oz,BEN AND JERRYS,,,BEN AND JERRYS ICE CREAM,,,2.0,19.96,,19.96,,19.96,1339,5332f5f6e4b03c9a25efd0b4,5332f5f6e4b03c9a25efd0b4,199.6,False,,,,,,,,,,,B & J CHUNKY,,,,BEN AND JERRYS ICE CREAM,receipts.json
600b139e0a7214ada200000a,016000877009,General Mills Breakfast Packs Rte Cereal - 9.14Oz,GENERAL MILLS,,,GM CEREAL VARIETY PACKS,,,1.0,2.49,,2.49,,2.49,1028,5332f5f3e4b03c9a25efd0ae,5332f5f3e4b03c9a25efd0ae,,,,Action not allowed for user and CPG,,,,,,,,,GM CEREAL RICE,,,,GM CEREAL VARIETY PACKS,receipts.json
600f0cc70a720f053500002c,,LEGO 30554,,,,,,,1.0,4.97,,4.97,,4.97,1190,,,,,,,,,,,,,,,LEGO 30554,,,,,receipts.json
600f0cc70a720f053500002c,,COMP BOOK,,,,,,,1.0,0.5,,0.5,,0.5,1235,,,,,,,,,,,,,,,COMP BOOK,,,,,receipts.json
602558a90a720f05a8000240,4011,ITEM NOT FOUND,,,,,,,1.0,1.0,,,,1.0,1,,,,,,,,,,,,,,,,,,,,receipts.json
60037b500a7214ad4c000086,4011,BANANAS,,4011,,,,,1.0,0.98,,0.98,,0.98,1243,,,,,,,,,,,,,,,BANANAS,,,,,receipts.json
60049d9d0a720f05f3000094,4166,Other Sweet Onions,,,,,,,1.0,0.91,,0.91,,0.91,1077,,,,,,,,,,,,,,,SWEET ONIONS,,,,,receipts.json
600f0cc70a720f053500002c,,CHEEZ IT CRCKR,CHEEZ-IT,,,,,,1.0,6.49,,6.49,,6.49,1036,,,,,,,,,,,,,,,CHEEZ IT CRCKR,,,,,receipts.json
6002590c0a7214ad4c000082,041000022623,KNORR RICE SIDES CREAMY CHICKEN REGULAR RICE AND PASTA MIX LONG GRAIN 5.7 OZ - 0041000022624,KNORR,,,KNORR SIDES,,,9.0,14.04,,14.04,,14.04,1271,5332f5f6e4b03c9a25efd0b4,5332f5f6e4b03c9a25efd0b4,140.4,,,,,,,,,,,,KNORR CREAMY CHICKEN,,,,KNORR SIDES,receipts.json
6008f2be0a720f05fa000129,,"BORDEN 2% MILK, 1/2 GAL",BORDEN,,,,,,2.0,9.44,,9.44,,9.44,1018,,,,,,,,,,,,,,,"BORDEN 2% MILK, 1/2 GAL",,,,,receipts.json
60049d9d0a720f05f3000094,,HYV LF VANILLA YOGUR,HY-VEE,,,,,,1.0,0.54,,0.54,,0.54,1046,,,,,,,,,,,,,,,HYV LF VANILLA YOGUR,,,,,receipts.json
600f41f60a7214ada2000037,022174070214,CJN INJ & LSN GLD GRLN KIT BOX 1 CT,,,,,,,1.0,1.0,,,,1.0,1,559c2234e4b06aca36af13c6,,,,,,,,,,,,,,,,,,,receipts.json
600f2fc80a720f0535000030,,REINFRCMENT,,,,,,,1.0,1.93,,1.93,,1.93,1253,,,,False,,,,,,,,,,,REINFRCMENT,,,,,receipts.json
600f2fc80a720f0535000030,,ALASKA CHIP COMPAN,,,,,,,1.0,4.19,,4.19,,4.19,1176,,,,False,,,,,,,,,,,ALASKA CHIP COMPAN,,,,,receipts.json
60049d9d0a720f05f3000094,4093,Large Yellow Onions,,,,,,,1.0,1.82,,1.82,,1.82,1121,,,,,,,,,,,,,,,YELLOW ONIONS,,,,,receipts.json
600f39c30a7214ada2000030,037000889427,Crest 3D White Brilliance Vibrant Peppermint Toothpaste,CREST 3D WHITE,,,,,,1.0,12.62,,12.62,12.62,12.62,1272,,,,,,,,,,,,,,,10X10 3D PI,,,,,receipts.json
6004a99e0a720f05f3000095,,LE OW ONRONS,,,,,,,1.0,1.82,,1.82,,1.82,1130,,,,,,,,,,,,,,,LE OW ONRONS,,,,,receipts.json
600f24970a720f053500002f,,CLASSICO PSTA SCE,CLASSICO,,,CLASSICO SAUCE,,,1.0,3.49,,3.49,,3.49,1521,,,,,,,,,,,,,,,CLASSICO PSTA SCE,,,,CLASSICO SAUCE,receipts.json
600f24970a720f053500002f,,LEGO 30554,,,,,,,1.0,4.97,,4.97,,4.97,1221,,,,,,,,,,,,,,,LEGO 30554,,,,,receipts.json
5ff726790a7214ada1000602,1234,,,,,,,,,,,,,,2,,,,True,USER_FLAGGED,,True,1234,True,,,,,,,,,,,receipts.json
6004a5f20a7214ad4c000088,4608,Regular Garlic,,,,,,,1.0,0.25,,0.25,,0.25,1294,,,,,,,,,,,,,,,GARLIC,,,,,receipts.json
600a1e270a720f0535000009,,140 EGGOWAFFLES,,,,,,,1.0,2.49,,2.49,,2.49,1299,,,,,,,,,,,,,,,140 EGGOWAFFLES,,,,,receipts.json
600996ac0a720f05fa000134,012000809941,REGULAR PEPSI SODA COLA CAN 12 CT 144 OZ,PEPSI,,,PEPSI 12 OZ 12 PACK,,,2.0,2.38,,2.38,,2.38,1325,5332f5fbe4b03c9a25efd0ba,5332f5fbe4b03c9a25efd0ba,,,,Action not allowed for user and CPG,,,,,,,,,"PEPSI COLA, 12 OZ.CAN",,,,PEPSI 12 OZ 12 PACK,receipts.json
600ba6ae0a7214ada2000010,070446400009,BRS HD SHRD RFRG SRKR BAG 16 OZ,BOAR'S HEAD,,,,CLAUSSEN PICKLES,,1.0,0.79,,0.79,,0.79,1028,559c2234e4b06aca36af13c6,,,,,,,,,,,,,,BCDLGHTS BRS MX,,,,,receipts.json
600f2fc80a720f0535000030,048001154049,Knorr Homestyle Stock Beef Beef Concentrated Broth,KNORR,,,KNORR RECIPE MIXES,,,2.0,6.76,,6.76,,6.76,1539,5332f5f6e4b03c9a25efd0b4,5332f5f6e4b03c9a25efd0b4,67.6,False,,,,,,,,,,,KNORR BF B,,,,KNORR RECIPE MIXES,receipts.json
6004a99e0a720f05f3000095,,HYV LF VANILLA YOGUR,HY-VEE,,,,,,1.0,0.54,,0.54,,0.54,1054,,,,,,,,,,,,,,,HYV LF VANILLA YOGUR,,,,,receipts.json
600a1a8d0a7214ada2000008,4090,Regular Spinach,,,,,,,1.0,0.76,,0.76,,0.76,1161,,,,,,,,,,,,,,,271 GRANORO SP,,,,,receipts.json
600af82f0a720f053500000a,,E SHEETS/CO,,,,,,,1.0,19.99,,19.99,,19.99,1194,,,,,,,,,,,,,,,E SHEETS/CO,,,,,receipts.json
6011f39c0a720f05350000b4,4011,ITEM NOT FOUND,,,,,,,1.0,1.0,,,,1.0,1,,,,,,,,,,,,,,,,,,,,receipts.json
600996ac0a720f05fa000134,036000391718,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,KLEENEX,,,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",,,1.0,2.31,,2.31,,2.31,1095,550b2565e4b001d5e9e4146f,550b2565e4b001d5e9e4146f,23.1,,,,,,,,,,,,KLEENEX TRUSTED CARE FACIAL TISSUES,,,,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",receipts.json
6004a5f20a7214ad4c000088,754500973400,Hy-Vee 4% Large Curd Cottage Cheese,HY-VEE,,,,,,1.0,2.99,,2.99,,2.99,1230,,,,,,,,,,,,,,,HYV 4% LRG CURD COTT,,,,,receipts.json
6004a5f20a7214ad4c000088,025500204215,Folgers Classic Roast Medium Caffeinated Coffee,FOLGERS,,True,SWISS MISS CAFÉ,MAXWELL HOUSE GROUND COFFEE,,2.0,14.98,,14.98,,14.98,1149,5e825d64f221c312e698a62a,,,,,,,,,,,,,,FOLGERS CLASSIC ROAS,,,,,receipts.json
600f24970a720f053500002f,,NSTLE TOLL HOUSE,TOLL HOUSE,,,,BAKER'S CHOCOLATE,,1.0,3.5,,3.5,,3.5,1562,,,,,,,,,,,,,,,NSTLE TOLL HOUSE,,,,,receipts.json
6000b8280a720f05f3000061,021000024858,,,,True,SARGENTO SLICED NATURAL CHEESE 8OZ OR LARGER,,,1.0,9.99,,,,9.99,2,5e7cf838f221c312e698a628,,,,,,,,,,,,,,,,,,,receipts.json
6002590c0a7214ad4c000082,041000022623,KNORR RICE SIDES CREAMY CHICKEN REGULAR RICE AND PASTA MIX LONG GRAIN 5.7 OZ - 0041000022624,KNORR,,,KNORR SIDES,,,4.0,6.32,,6.32,,6.32,1222,5332f5f6e4b03c9a25efd0b4,5332f5f6e4b03c9a25efd0b4,63.2,,,,,,,,,,,,KNORR CREAMY CHICKEN,,,,KNORR SIDES,receipts.json
600f39c30a7214ada2000030,,CK BEAR CRDS,BEAR CREEK COUNTRY KITCHENS,,,,,,2.0,7.96,,7.96,7.96,7.96,1659,,,,,,,,,,,,,,,CK BEAR CRDS,,,,,receipts.json
600f0cc70a720f053500002c,,CEEESE SAUCE,,,,,,,1.0,2.34,,2.34,,2.34,1227,,,,,,,,,,,,,,,CEEESE SAUCE,,,,,receipts.json
600f24970a720f053500002f,,Sparkling Peach,,,,,,,8.0,80.0,,80.0,,80.0,1359,,,,,,,,,,,,,,,SPARKLING,,,,,receipts.json
600f39c30a7214ada2000030,4078,Sweet Corn Corn,,,,,,,4.0,55.84,,55.84,55.84,55.84,1302,,,,,,,,,,,,,,,SIG CORN,,,,,receipts.json
600a1e270a720f0535000009,,526 BEV NAPKIN,,,,,,,1.0,0.77,,0.77,,0.77,1269,,,,,,,,,,,,,,,526 BEV NAPKIN,,,,,receipts.json
600b139e0a7214ada200000a,,KLARBRUNN 12PK 12 FL OZ,,,,,,,5.0,10.15,,10.15,,10.15,1017,,,,,,,,,,,,,,,KLARBRUNN 12PK 12 FL OZ,,,,,receipts.json
60049d9d0a720f05f3000094,,HYV BNLS SKNLS CKN,HY-VEE,,,,,,1.0,6.31,,6.31,,6.31,1341,,,,,,,,,,,,,,,HYV BNLS SKNLS CKN,,,,,receipts.json
